ID	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
GSM437256	0.0311016328053086	0.00786796977620089	0.13306552647907	0.0854283860534801	0.0908673501838387	0.00678325679112355	4.16975484105012e-10	0.644885877494003
GSM437257	0.0287034491508804	0.00899357195766992	0.136239948574186	0.0837836861221251	0.0947957920492868	0.00683160933107001	2.1672945522072e-09	0.640651940647487
GSM437258	0.0298756673989265	0.00802160195572321	0.137650162039036	0.0872023803618924	0.0906859852038482	0.00651955033240746	4.23911457426214e-10	0.640044652284254
GSM437259	0.0307936713682281	0.00831345379975272	0.129833078601004	0.0811762704477773	0.0905889054342258	0.00639074796734352	2.97950913748357e-09	0.652903869402159
GSM437260	0.0326578287379107	0.00806294690673484	0.130733594101908	0.0830012116342364	0.090409680747987	0.00671493297416622	1.48542294233984e-09	0.648419803411634
GSM437261	0.0303564408011692	0.00848254506491913	0.12806868967961	0.0844175893952519	0.0878972783186305	0.00635779670436373	1.41974057500132e-11	0.654419660021858
GSM437262	0.0291269308170172	0.00879885885496532	0.12322994505209	0.0837781687908767	0.092224564313983	0.00640866992203449	6.0858636336365e-10	0.656432861640447
GSM437263	0.0305349732986061	0.00890827545042343	0.128081447795309	0.0846332369753515	0.0924569412354508	0.00690204759679697	8.61502187509927e-11	0.648483077561912
GSM437264	0.0303608609314051	0.00818088726112719	0.123027500934824	0.0849402476656567	0.0902082065475528	0.00623261387979531	4.70316537775883e-10	0.657049682309323
GSM437265	0.0303209454271214	0.00892497261214851	0.131072259020682	0.0820370106663633	0.0938917388945099	0.00695137278570478	2.51737494134346e-10	0.646801700341733
GSM437266	0.0316684573749312	0.00823811585495582	0.132516460504845	0.0904169115774272	0.0919456611456854	0.00680331579161738	5.25906757946146e-10	0.638411077224631
GSM437267	0.0289080182285378	0.00835793057560717	0.131567609256972	0.0872981347925636	0.0920855520208366	0.00687224007024281	1.55455798309696e-09	0.644910513500682
GSM437268	0.0290098369556564	0.00753177316182681	0.12391652601315	0.0838031395259414	0.0925923777611048	0.00595345354113861	2.0897962640749e-09	0.657192890951386
